SS_delay,SS_duration,SS_stimulus,SS_trial_type,att_check_percent,block_duration,correct,correct_response,original_correcttrial,current_block,current_trial,exp_id,go_acc,key_press,possible_responses,rt,stim,stim_duration,stop_acc,stop_signal_condition,time_elapsed,timing_post_trial,trial_id,worker_id,correct_trial
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,1.0,41.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",354,circle,1000.0,,go,361942,0.0,test_trial,A2OFN0A5CPLH57,1
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,1.0,42.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",400,square,1000.0,,go,364458,0.0,test_trial,A2OFN0A5CPLH57,1
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,1.0,43.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",421,square,1000.0,,go,366971,0.0,test_trial,A2OFN0A5CPLH57,1
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,1.0,44.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",341,square,1000.0,,go,369495,0.0,test_trial,A2OFN0A5CPLH57,1
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,0.0,1.0,45.0,stop_signal_single_task_network,,77.0,"[90, 77]",290,square,1000.0,0.0,stop,372033,0.0,test_trial,A2OFN0A5CPLH57,0
200.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,1.0,46.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,square,1000.0,1.0,stop,374551,0.0,test_trial,A2OFN0A5CPLH57,1
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,1.0,47.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",465,circle,1000.0,,go,377062,0.0,test_trial,A2OFN0A5CPLH57,1
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,1.0,48.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,circle,1000.0,1.0,stop,379578,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,1.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",570,square,1000.0,,go,387635,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,2.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",373,square,1000.0,,go,390156,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,0.0,2.0,3.0,stop_signal_single_task_network,,90.0,"[90, 77]",493,circle,1000.0,0.0,stop,392687,0.0,test_trial,A2OFN0A5CPLH57,0
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,4.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",469,circle,1000.0,,go,395202,0.0,test_trial,A2OFN0A5CPLH57,1
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,5.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",415,square,1000.0,,go,397723,0.0,test_trial,A2OFN0A5CPLH57,1
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,2.0,6.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,circle,1000.0,1.0,stop,400245,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,7.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",432,square,1000.0,,go,402758,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,8.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",391,circle,1000.0,,go,405277,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,0.0,2.0,9.0,stop_signal_single_task_network,,77.0,"[90, 77]",458,square,1000.0,0.0,stop,407800,0.0,test_trial,A2OFN0A5CPLH57,0
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,10.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",455,square,1000.0,,go,410318,0.0,test_trial,A2OFN0A5CPLH57,1
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,2.0,11.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,square,1000.0,1.0,stop,412840,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,12.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",456,square,1000.0,,go,415360,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,13.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",682,square,1000.0,,go,417883,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,14.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",395,square,1000.0,,go,420402,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,15.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",416,circle,1000.0,,go,422924,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,0.0,2.0,16.0,stop_signal_single_task_network,,77.0,"[90, 77]",419,square,1000.0,0.0,stop,425438,0.0,test_trial,A2OFN0A5CPLH57,0
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,17.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",446,circle,1000.0,,go,427956,0.0,test_trial,A2OFN0A5CPLH57,1
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,18.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",539,square,1000.0,,go,430469,0.0,test_trial,A2OFN0A5CPLH57,1
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,19.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",448,square,1000.0,,go,432983,0.0,test_trial,A2OFN0A5CPLH57,1
250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,2.0,20.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,circle,1000.0,1.0,stop,435497,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,21.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",358,circle,1000.0,,go,438012,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,22.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",472,circle,1000.0,,go,440547,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,23.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",506,circle,1000.0,,go,443060,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,24.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",483,square,1000.0,,go,445581,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,2.0,25.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,square,1000.0,1.0,stop,448103,0.0,test_trial,A2OFN0A5CPLH57,1
350.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,2.0,26.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,circle,1000.0,1.0,stop,450626,0.0,test_trial,A2OFN0A5CPLH57,1
400.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,0.0,2.0,27.0,stop_signal_single_task_network,,90.0,"[90, 77]",564,circle,1000.0,0.0,stop,453139,0.0,test_trial,A2OFN0A5CPLH57,0
350.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,28.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",478,circle,1000.0,,go,455657,0.0,test_trial,A2OFN0A5CPLH57,1
350.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,0.0,2.0,29.0,stop_signal_single_task_network,,77.0,"[90, 77]",485,square,1000.0,0.0,stop,458170,0.0,test_trial,A2OFN0A5CPLH57,0
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,30.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",502,square,1000.0,,go,460686,0.0,test_trial,A2OFN0A5CPLH57,1
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,2.0,31.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,circle,1000.0,1.0,stop,463197,0.0,test_trial,A2OFN0A5CPLH57,1
350.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,2.0,32.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,square,1000.0,1.0,stop,465708,0.0,test_trial,A2OFN0A5CPLH57,1
400.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,33.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",569,circle,1000.0,,go,468227,0.0,test_trial,A2OFN0A5CPLH57,1
400.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,34.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",600,circle,1000.0,,go,470747,0.0,test_trial,A2OFN0A5CPLH57,1
400.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,35.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",343,circle,1000.0,,go,473290,0.0,test_trial,A2OFN0A5CPLH57,1
400.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,36.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",349,circle,1000.0,,go,475816,0.0,test_trial,A2OFN0A5CPLH57,1
400.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,37.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",373,circle,1000.0,,go,478326,0.0,test_trial,A2OFN0A5CPLH57,1
400.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,38.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",554,square,1000.0,,go,480840,0.0,test_trial,A2OFN0A5CPLH57,1
400.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,39.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",317,square,1000.0,,go,483364,0.0,test_trial,A2OFN0A5CPLH57,1
400.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,40.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",447,circle,1000.0,,go,485876,0.0,test_trial,A2OFN0A5CPLH57,1
400.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,41.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",598,circle,1000.0,,go,488397,0.0,test_trial,A2OFN0A5CPLH57,1
400.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,0.0,2.0,42.0,stop_signal_single_task_network,,90.0,"[90, 77]",431,circle,1000.0,0.0,stop,490911,0.0,test_trial,A2OFN0A5CPLH57,0
350.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,0.0,2.0,43.0,stop_signal_single_task_network,,77.0,"[90, 77]",509,square,1000.0,0.0,stop,493426,0.0,test_trial,A2OFN0A5CPLH57,0
300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,2.0,44.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,square,1000.0,1.0,stop,495942,0.0,test_trial,A2OFN0A5CPLH57,1
350.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,2.0,45.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",583,circle,1000.0,,go,498462,0.0,test_trial,A2OFN0A5CPLH57,1
350.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,46.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",689,square,1000.0,,go,500974,0.0,test_trial,A2OFN0A5CPLH57,1
350.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,2.0,47.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",406,square,1000.0,,go,503490,0.0,test_trial,A2OFN0A5CPLH57,1
350.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,0.0,2.0,48.0,stop_signal_single_task_network,,90.0,"[90, 77]",422,circle,1000.0,0.0,stop,506010,0.0,test_trial,A2OFN0A5CPLH57,0
500.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,0.0,1.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",772,square,1000.0,,go,175786,0.0,test_trial,A2JI5RNPPXE8QE,1
500.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,0.0,2.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",852,square,1000.0,,go,178291,0.0,test_trial,A2JI5RNPPXE8QE,1
500.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,0.0,3.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,square,1000.0,1.0,stop,180795,0.0,test_trial,A2JI5RNPPXE8QE,1
550.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,0.0,4.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,square,1000.0,1.0,stop,183300,0.0,test_trial,A2JI5RNPPXE8QE,1
600.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,5.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",767,circle,1000.0,,go,185804,0.0,test_trial,A2JI5RNPPXE8QE,1
600.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,0.0,6.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",815,square,1000.0,,go,188307,0.0,test_trial,A2JI5RNPPXE8QE,1
600.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,0.0,0.0,7.0,stop_signal_single_task_network,,77.0,"[90, 77]",636,square,1000.0,0.0,stop,190811,0.0,test_trial,A2JI5RNPPXE8QE,0
550.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,8.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",740,circle,1000.0,,go,193318,0.0,test_trial,A2JI5RNPPXE8QE,1
550.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,0.0,9.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",773,square,1000.0,,go,195821,0.0,test_trial,A2JI5RNPPXE8QE,1
550.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,0.0,0.0,10.0,stop_signal_single_task_network,,90.0,"[90, 77]",713,circle,1000.0,0.0,stop,198325,0.0,test_trial,A2JI5RNPPXE8QE,0
500.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,0.0,11.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,square,1000.0,1.0,stop,200831,0.0,test_trial,A2JI5RNPPXE8QE,1
550.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,0.0,12.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,circle,1000.0,1.0,stop,203334,0.0,test_trial,A2JI5RNPPXE8QE,1
600.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,0.0,13.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,circle,1000.0,1.0,stop,205837,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,14.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",883,circle,1000.0,,go,208341,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,15.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",881,circle,1000.0,,go,210846,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,16.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",854,circle,1000.0,,go,213351,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,17.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",798,circle,1000.0,,go,215855,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,18.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",789,circle,1000.0,,go,218359,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,0.0,19.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",688,square,1000.0,,go,220864,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,20.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",856,circle,1000.0,,go,223369,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,0.0,0.0,21.0,stop_signal_single_task_network,,90.0,"[90, 77]",835,circle,1000.0,0.0,stop,225874,0.0,test_trial,A2JI5RNPPXE8QE,0
600.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,22.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",867,circle,1000.0,,go,228377,0.0,test_trial,A2JI5RNPPXE8QE,1
600.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,0.0,23.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",827,square,1000.0,,go,230882,0.0,test_trial,A2JI5RNPPXE8QE,1
600.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,0.0,24.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,square,1000.0,1.0,stop,233385,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,25.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",819,circle,1000.0,,go,235888,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,0.0,26.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",816,square,1000.0,,go,238391,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,0.0,27.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",955,square,1000.0,,go,240895,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,28.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",950,circle,1000.0,,go,243398,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,0.0,29.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",842,square,1000.0,,go,245903,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,0.0,30.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",902,square,1000.0,,go,248406,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,31.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",966,circle,1000.0,,go,250909,0.0,test_trial,A2JI5RNPPXE8QE,1
650.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,0.0,32.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,circle,1000.0,1.0,stop,253413,0.0,test_trial,A2JI5RNPPXE8QE,1
700.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,33.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",825,circle,1000.0,,go,255918,0.0,test_trial,A2JI5RNPPXE8QE,1
700.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,0.0,34.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",917,square,1000.0,,go,258421,0.0,test_trial,A2JI5RNPPXE8QE,1
700.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,0.0,35.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,square,1000.0,1.0,stop,260925,0.0,test_trial,A2JI5RNPPXE8QE,1
750.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,36.0,stop_signal_single_task_network,1.0,90.0,"[90, 77]",914,circle,1000.0,,go,263430,0.0,test_trial,A2JI5RNPPXE8QE,1
750.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,0.0,37.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",856,square,1000.0,,go,265935,0.0,test_trial,A2JI5RNPPXE8QE,1
750.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,0.0,38.0,stop_signal_single_task_network,1.0,77.0,"[90, 77]",915,square,1000.0,,go,268438,0.0,test_trial,A2JI5RNPPXE8QE,1
750.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,0.0,0.0,39.0,stop_signal_single_task_network,,90.0,"[90, 77]",904,circle,1000.0,0.0,stop,270943,0.0,test_trial,A2JI5RNPPXE8QE,0
700.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,1.0,0.0,40.0,stop_signal_single_task_network,,-1.0,"[90, 77]",-1,square,1000.0,1.0,stop,273448,0.0,test_trial,A2JI5RNPPXE8QE,1
